ssd,S05_fdp,n_fdp,kcat_f,Keq
0,0.00007,2.05,5.7,41.5
0.0012063144835219482,3.4759896915004314,2.4453041491096412,0.00026507748406426676,0.00016680790099667594
0.0012063144888290037,3.4756040772341215,2.4453041575282297,0.00011171861509969479,0.00004610580134225069
0.0012075514756211693,3.4781087837642333,2.449101073728898,0.00007524118287480668,6.997346616456976e-7
0.0012090222572456119,3.480725749122957,2.4536117077448867,0.00011367924960824252,0.00001025592308267908
0.0012119043069755628,3.4864311666013843,2.4624378445953736,0.0006550309210907269,1.3515964807872907e-6
0.0012120709690169652,3.48622609411231,2.4629483823408194,0.0002755964681262257,3.5586238363044602e-6
0.0012129496326888213,3.487429565744362,2.4656360298853492,0.00002340067330551751,7.736016092243823e-6
0.0012250219405275115,3.5102541522652624,2.5024124368464307,0.0013262845990580946,4.0493435004047723e-7
0.0012317082961670785,3.520813235992503,2.5226682808997674,0.0004460810135934448,3.0446868544437083e-6
0.0012340785122956215,3.5237774332407747,2.5298190273860675,0.003051566558990284,0.0017992807949362174
0.0012341902243209473,3.5360624575406217,2.529762902161372,0.0006440046045759168,0.021215300214729647
0.0012342106272709085,3.5208949501896605,2.5301265125960444,0.011218927984507923,0.002724380246959354
0.0012343327371844648,3.524546009943455,2.530590274702258,0.002588378986856766,0.0007382767661105588
0.0012343956056017264,3.5274884141430354,2.5306830006517456,0.0016012006484843796,0.012409513378349309
0.0012344375056357595,3.5397829713939477,2.530485618067528,0.003426567172429236,0.01861624081708483
0.0012399203091292364,3.54910782195293,2.546747349720101,0.0005245891968460806,0.027891027611533913
0.0012422226275961455,3.5392707762198423,2.554350601315925,0.0005696825373229281,3.875690091750717e-6
0.0012447405821928654,3.5439321266158794,2.5619077219025352,0.0008061002710403779,1.3815291636256664e-6
0.0012448668745881754,3.5573355171874605,2.5616745576758557,0.0008573696034456216,0.026206380949569317
0.001245572524073539,3.544134999486176,2.5632962243346453,0.02926389104310152,0.030364190176715464
0.0012478737228424433,3.549287166150998,2.5712957592846006,0.0007624147495321446,8.768914021144944e-6
0.0012486592058777908,3.550514643381371,2.573646309570612,0.0010216393763098665,0.00017723655780600784
0.0012486891206733527,3.550707226283966,2.573736072298302,0.0007635503552624537,1.0743649290158926e-6
0.0012499484298231986,3.55303493510699,2.577502318675368,0.0009332073654028591,1.8330668131988294e-6
0.0012503787994649755,3.5538553393000716,2.5787887647838583,0.0009773468116996877,3.1257377794513944e-6
0.0012510406161303765,3.5549998869174835,2.5807666119783694,0.0009470932267213445,2.301550187916379e-6
0.0012510445486216774,3.55498266680599,2.580778357531333,0.000967831811917457,5.4904929695101565e-6
0.0012526918220048223,3.557827699440356,2.58569781311788,0.0009257325980558667,9.684462581269573e-7
0.001253205763431625,3.5587385303711043,2.587231600060537,0.0009573076246725843,1.5701114518312999e-6
0.0012538018638487854,3.559789139873173,2.5890099694674698,0.0010134588638397134,2.2429689869820423e-6
0.0012542965615163315,3.5606529116356804,2.5904853959246745,0.0010203159153588995,4.803407749198206e-7
0.0012544814749125477,3.5642743939306545,2.591012013318551,0.0010147653538514064,0.00431194296112038
0.0012553941980827776,3.562538551637221,2.593757553681966,0.0010342022526631074,4.1655730538297074e-8
0.001255645479565599,3.5629870610666288,2.5945063826048576,0.0009979000668287178,1.6041898347848694e-6
0.001255876840733327,3.5633850040787216,2.5951957152907172,0.0010016171348544145,6.707215923225123e-7
0.0012561474539164003,3.563862711534988,2.596001867205945,0.0010061145366348392,1.5093230997015518e-6
0.0012565816991210706,3.564614376186056,2.597295216735132,0.001014251293649593,2.739133925300498e-6
0.0012566635184364785,3.564757555937423,2.5975388216292425,0.00105168874243975,1.0363722260563118e-6
0.001257009696491499,3.5653665999267092,2.5985695611273325,0.0010691320067853604,2.184671438132123e-6
0.0012570475485429167,3.565422262983997,2.5986823321976895,0.0010162754924075213,2.6892088984034244e-7
0.0012580411661217777,3.567182893129865,2.6016395008806135,0.001110035531812458,0.000010266285518086824
0.0012582146048350845,3.567494774175698,2.602155514738609,0.0011148193816199743,3.6447739926572184e-7
0.0012582517937763079,3.567520674542174,2.6022662443244777,0.0010752851805219763,1.191106004724528e-6
0.0012582712359588918,3.5675512962619913,2.602324144954427,0.0010319782965639065,9.926229455527667e-7
0.0012583129643387377,3.567620121229321,2.6024482989955127,0.001024915199088595,1.9477726205680605e-7
0.0012584448847021074,3.5801492641515305,2.6025220393934414,0.0010243680797017624,0.016122536427203668
0.00125852711701544,3.567999365564832,2.6030853492354873,0.001024340346673413,1.9832645555279997e-6
0.0012587775175314975,3.570498993761724,2.6038111497288194,0.0010922593387724874,0.004589468558110475
0.0012589254294400089,3.568691223291985,2.6042699323632714,0.0010941809227716203,5.159880875984834e-7
0.0012589600130100283,3.5687508728499755,2.60437277025758,0.0011007700625005879,6.423999067634892e-7
0.0012590079495092654,3.5688366817542323,2.604515356902911,0.001073746222913454,3.4172454017760786e-6
0.0012590113785560584,3.5688393659538207,2.604525593753736,0.0010455487792352177,3.935269887733739e-8
0.0012590116864332104,3.5697201706488935,2.6045246259231396,0.001296745877320479,0.00014748020215716153
0.001259021086046965,3.568858107891251,2.604554399745951,0.0010908551057229594,7.802788583929609e-7
0.0012591015347921905,3.5689965311028105,2.6047936610506275,0.001065147666972116,6.315776560373948e-7
0.0012591312488141986,3.569051320815326,2.604882026634507,0.0010557171278155135,2.7384428839665698e-6
0.0012592779298348487,3.5693052050381144,2.60531815171251,0.0010678157948038496,1.2328980053744857e-6
0.001259308188820302,3.569360038584421,2.6054081596700525,0.0010347819689147187,6.937477484047649e-7
0.0012593376621844597,3.569409542702344,2.6054957332819053,0.0010789379341459157,1.6309230036094083e-6
0.0012593648981554606,3.569456363525368,2.6055766726577683,0.0011065442659473565,1.7842916327848447e-7
0.0012593930934260895,3.5695082006896026,2.605660563275191,0.0010569298301595159,5.021686443380684e-6
0.0012593993988679062,3.569521975135829,2.6056792356548986,0.001108597964741227,0.00006342194212268634
0.0012594030254412078,3.5695610921991534,2.6056899923608636,0.0011065906585914686,9.621372601442825e-6
0.0012594156208555309,3.5695452379890416,2.605727486539942,0.001097218208858975,1.0474639522551324e-7
0.0012594215425673569,3.569556520991162,2.605745105049336,0.001086782766438457,3.849164195946879e-6
0.0012594270758092677,3.569563703651313,2.6057616177946863,0.0010408863168658144,7.888174572971946e-6
0.0012594349259600008,3.5695787957368608,2.6057849368977357,0.001054860991647706,4.981851962285479e-6
0.0012594356632823205,3.5695775173619397,2.6057870569599646,0.001110405729797785,8.3135045129148e-6
0.0012594424753231573,3.5695914121430876,2.605807305348253,0.001111778572830022,1.9362225515008954e-6
0.001259444161673119,3.569593813781565,2.6058123238758517,0.0011084207662903829,4.628865956666309e-6
0.0012594483109070666,3.569602730916832,2.6058246977651147,0.001078249444366108,0.00003724176655415326
0.0012594526619827211,3.569609623939052,2.6058375873788813,0.0011132970350826448,3.8911532309535384e-7
0.0012594534234043918,3.569611780295239,2.6058398512984695,0.001112526937194652,0.000010630554052031256
0.0012594595762991133,3.5696221920357853,2.6058581367873868,0.00111383589677865,0.00009237006429567012
0.0012594649068308956,3.5696307973462793,2.6058740100105346,0.0010991655247581495,9.696011383344871e-8
0.0012594676007654311,3.5696348832146527,2.6058820694363116,0.0010616532165043356,2.962714929078383e-6
0.0012594842676337857,3.5696624933512653,2.60593157552066,0.0010949205513405378,5.473457253700247e-7
0.0012594872018860098,3.5696692783225354,2.6059403141100246,0.0010823762403003262,9.986097560646291e-7
0.001259547431833939,3.569774447320407,2.606119353737019,0.0010927764738791542,1.2067703730544195e-7
0.0012596591669571937,3.5699653096008337,2.6064517075053297,0.0009353056279256553,7.4060600094394816e-6
0.001259985327944357,3.5705857364972693,2.6074208160140664,0.001160258432488909,2.2387128702378627e-6
0.001260208410691867,3.593512416617644,2.607563744269628,0.001187010130437384,0.002628348825065855
0.0012608141934459807,3.5848964799147307,2.6096963661477885,0.004182161517260328,0.0029010865106959293
0.0012636932168806063,3.5770604980497245,2.618428590441087,0.0011841003023474023,7.598317498618654e-7
0.0012638692996572642,3.601966786004035,2.618296968778716,0.00120831815654897,0.007836967525784678
0.0012729265589474855,3.5915174258403857,2.6457122971690343,0.0013020324836700461,0.006170578214334499
0.0013175628359285772,3.7814962800013125,2.6685172901625545,0.0018869669345496487,0.36067032823911704
0.0013433193820839996,3.713464423184097,2.849236596436967,0.0032550009379156905,5.92183622406499e-6
0.001516044408475545,3.9922085383128176,3.317516884213213,0.0064513226167655716,0.00006403926577779905
0.0018136693084136785,4.429316966641912,4.042154457279501,0.00840194528073574,0.00017327932793584724
0.8606816699601476,203.80119310501777,51.21098320762923,0.00003938863283100577,0.00013426919436421695
0.8606874142000313,203.8165237793892,51.21102208841837,0.0003133039272384757,0.00018821038691889242
0.8607033337681957,203.82339464173742,51.211130126761596,0.00028506805700395557,0.000133524078433815
0.8607051761033913,203.82556001512518,51.211142607383096,0.0022482240663454158,0.00010214247544263893
0.8607084081668531,203.84184884044254,51.21116429030833,0.007073506203569056,0.00006266393420761584
0.8607095459346238,203.84026070419594,51.211172054213314,0.006250089676216786,0.0000502536813340716
0.8607098567398177,203.84107799858322,51.211174124233615,0.007722758490199952,0.0006111100019490758
0.8607105192439581,203.83565921611458,51.21117877639719,0.0014858231836468786,0.00006384170358201283
0.8607105215730697,203.79785291997075,51.211179142735496,0.0018497880122150957,0.00012316026541211834
0.8607105379816474,203.8485302305357,51.21117865877976,0.00700826598542897,0.000029675502888215096